entity_id	state	last_changed
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	252	2025-07-09T03:58:02.319Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	265	2025-07-09T03:59:03.142Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	261	2025-07-09T04:00:03.675Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	255	2025-07-09T04:01:04.617Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	270	2025-07-09T04:02:05.171Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	252	2025-07-09T04:03:05.010Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	173	2025-07-09T04:04:05.832Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	170	2025-07-09T04:05:06.318Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	171	2025-07-09T04:06:07.102Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	165	2025-07-09T04:07:07.100Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	171	2025-07-09T04:08:07.384Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	170	2025-07-09T04:09:08.218Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	167	2025-07-09T04:10:09.010Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	173	2025-07-09T04:11:09.346Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	186	2025-07-09T04:12:10.129Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	179	2025-07-09T04:13:10.206Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	170	2025-07-09T04:14:11.121Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	171	2025-07-09T04:15:12.940Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	168	2025-07-09T04:16:13.301Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	174	2025-07-09T04:17:14.043Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	178	2025-07-09T04:18:14.161Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	173	2025-07-09T04:19:14.604Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	170	2025-07-09T04:20:15.043Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	175	2025-07-09T04:21:15.130Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	167	2025-07-09T04:22:15.240Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	188	2025-07-09T04:23:16.318Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	166	2025-07-09T04:24:17.336Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	165	2025-07-09T04:25:18.185Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	163	2025-07-09T04:26:18.588Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	191	2025-07-09T04:27:19.097Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	206	2025-07-09T04:28:19.151Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	289	2025-07-09T04:29:19.142Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	294	2025-07-09T04:30:19.278Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	308	2025-07-09T04:31:20.112Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	306	2025-07-09T04:32:20.146Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	329	2025-07-09T04:33:19.986Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	298	2025-07-09T04:34:20.179Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	304	2025-07-09T04:36:20.610Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	292	2025-07-09T04:37:20.990Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	295	2025-07-09T04:38:21.130Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	235	2025-07-09T04:39:21.002Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	194	2025-07-09T04:40:21.170Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	198	2025-07-09T04:41:21.585Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	191	2025-07-09T04:42:22.022Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	206	2025-07-09T04:43:23.352Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	226	2025-07-09T04:44:24.046Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	221	2025-07-09T04:45:24.549Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	207	2025-07-09T04:46:25.072Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	208	2025-07-09T04:47:24.920Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	200	2025-07-09T04:48:24.970Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	215	2025-07-09T04:49:24.906Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	214	2025-07-09T04:50:25.215Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	231	2025-07-09T04:51:26.568Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	243	2025-07-09T04:52:27.518Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	240	2025-07-09T04:53:27.936Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	250	2025-07-09T04:54:28.095Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	218	2025-07-09T04:55:27.982Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	237	2025-07-09T04:56:28.131Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	215	2025-07-09T04:57:28.015Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	217	2025-07-09T04:58:29.526Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	252	2025-07-09T04:59:31.059Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	244	2025-07-09T05:00:32.904Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	239	2025-07-09T05:01:33.069Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	212	2025-07-09T05:02:32.980Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	195	2025-07-09T05:03:33.179Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	211	2025-07-09T05:04:32.998Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	207	2025-07-09T05:05:35.050Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	303	2025-07-09T05:06:35.039Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	300	2025-07-09T05:07:35.185Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	305	2025-07-09T05:08:35.116Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	304	2025-07-09T05:09:35.062Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	294	2025-07-09T05:10:35.164Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	309	2025-07-09T05:11:35.036Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	294	2025-07-09T05:12:34.992Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	307	2025-07-09T05:13:35.018Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	208	2025-07-09T05:15:35.988Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	196	2025-07-09T05:16:36.155Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	201	2025-07-09T05:17:36.063Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	193	2025-07-09T05:18:36.010Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	214	2025-07-09T05:19:35.979Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	222	2025-07-09T05:20:36.192Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	193	2025-07-09T05:21:37.051Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	190	2025-07-09T05:22:37.044Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	169	2025-07-09T05:23:37.052Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	192	2025-07-09T05:24:36.988Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	175	2025-07-09T05:25:37.085Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	169	2025-07-09T05:26:37.192Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	180	2025-07-09T05:27:36.906Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	166	2025-07-09T05:28:37.865Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	170	2025-07-09T05:29:40.701Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	168	2025-07-09T05:30:41.034Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	190	2025-07-09T05:32:41.081Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	162	2025-07-09T05:33:41.068Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	161	2025-07-09T05:34:41.029Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	170	2025-07-09T05:35:41.029Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	159	2025-07-09T05:36:44.095Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	168	2025-07-09T05:37:44.153Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	175	2025-07-09T05:38:45.248Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	163	2025-07-09T05:39:46.045Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	160	2025-07-09T05:40:46.154Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	167	2025-07-09T05:41:46.063Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	161	2025-07-09T05:42:46.083Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	277	2025-07-09T05:43:46.182Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	605	2025-07-09T05:44:46.470Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	613	2025-07-09T05:45:47.280Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	606	2025-07-09T05:46:48.090Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	613	2025-07-09T05:47:48.172Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	241	2025-07-09T05:48:47.945Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	277	2025-07-09T05:49:48.029Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	257	2025-07-09T05:50:48.172Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	255	2025-07-09T05:51:48.825Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	181	2025-07-09T05:52:49.018Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	173	2025-07-09T05:53:49.161Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	180	2025-07-09T05:54:49.503Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	192	2025-07-09T05:55:50.122Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3084	2025-07-09T05:56:50.140Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3066	2025-07-09T05:57:50.451Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	178	2025-07-09T05:58:51.095Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	181	2025-07-09T05:59:51.174Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	180	2025-07-09T06:01:51.190Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	179	2025-07-09T06:02:51.163Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	172	2025-07-09T06:03:51.144Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	183	2025-07-09T06:05:52.533Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	209	2025-07-09T06:06:53.080Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	175	2025-07-09T06:07:53.437Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	181	2025-07-09T06:08:54.101Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	178	2025-07-09T06:09:54.159Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	176	2025-07-09T06:10:54.026Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	223	2025-07-09T06:11:54.058Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	171	2025-07-09T06:12:54.094Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	174	2025-07-09T06:13:56.094Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	187	2025-07-09T06:14:57.610Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	174	2025-07-09T06:15:58.009Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	165	2025-07-09T06:16:58.592Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	199	2025-07-09T06:17:58.912Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	271	2025-07-09T06:18:59.005Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	250	2025-07-09T06:19:58.908Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	254	2025-07-09T06:20:59.301Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	273	2025-07-09T06:22:00.045Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	251	2025-07-09T06:23:01.175Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	265	2025-07-09T06:25:01.036Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	286	2025-07-09T06:26:00.919Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	266	2025-07-09T06:27:01.105Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	165	2025-07-09T06:28:01.132Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	175	2025-07-09T06:29:01.733Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	543	2025-07-09T06:30:03.111Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	544	2025-07-09T06:31:03.398Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	571	2025-07-09T06:32:04.116Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	577	2025-07-09T06:33:04.070Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	559	2025-07-09T06:34:04.114Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	567	2025-07-09T06:35:04.090Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	563	2025-07-09T06:36:04.221Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	566	2025-07-09T06:37:05.324Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	191	2025-07-09T06:38:08.390Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	195	2025-07-09T06:39:08.993Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	193	2025-07-09T06:40:08.961Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	189	2025-07-09T06:41:09.086Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	207	2025-07-09T06:42:09.005Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	191	2025-07-09T06:43:09.051Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	193	2025-07-09T06:44:08.936Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	198	2025-07-09T06:45:09.197Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	195	2025-07-09T06:46:10.277Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	191	2025-07-09T06:47:11.063Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	204	2025-07-09T06:48:11.175Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	190	2025-07-09T06:49:11.385Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	186	2025-07-09T06:50:12.586Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	192	2025-07-09T06:51:13.425Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	190	2025-07-09T06:52:15.381Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	199	2025-07-09T06:53:16.956Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	274	2025-07-09T06:54:17.932Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	280	2025-07-09T06:55:18.061Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	269	2025-07-09T06:56:18.325Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1895	2025-07-09T06:57:19.005Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1851	2025-07-09T06:58:19.157Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	278	2025-07-09T06:59:19.134Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	280	2025-07-09T07:00:24.857Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	279	2025-07-09T07:01:29.070Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	269	2025-07-09T07:02:30.780Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	279	2025-07-09T07:03:31.168Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	186	2025-07-09T07:04:31.090Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	192	2025-07-09T07:05:31.108Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	191	2025-07-09T07:06:31.116Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	202	2025-07-09T07:07:31.112Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	187	2025-07-09T07:08:31.157Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	197	2025-07-09T07:09:31.549Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	193	2025-07-09T07:10:32.581Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	198	2025-07-09T07:11:33.129Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	191	2025-07-09T07:12:33.117Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	187	2025-07-09T07:13:33.083Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	200	2025-07-09T07:14:33.082Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	185	2025-07-09T07:15:33.172Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	187	2025-07-09T07:17:34.198Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	228	2025-07-09T07:18:35.051Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	199	2025-07-09T07:19:35.469Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	210	2025-07-09T07:20:36.112Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	186	2025-07-09T07:21:36.080Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	185	2025-07-09T07:22:36.012Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	204	2025-07-09T07:24:36.359Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	190	2025-07-09T07:25:37.439Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1758	2025-07-09T07:26:38.117Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1744	2025-07-09T07:27:38.068Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	192	2025-07-09T07:28:37.975Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	199	2025-07-09T07:29:38.126Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	203	2025-07-09T07:30:38.059Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	269	2025-07-09T07:31:38.249Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	273	2025-07-09T07:32:38.998Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	279	2025-07-09T07:33:39.247Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	267	2025-07-09T07:34:42.002Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	242	2025-07-09T07:35:42.154Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	249	2025-07-09T07:36:42.038Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	242	2025-07-09T07:37:42.386Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	246	2025-07-09T07:38:43.221Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2321	2025-07-09T07:40:44.146Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2351	2025-07-09T07:41:44.090Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2349	2025-07-09T07:42:44.400Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3080	2025-07-09T07:43:44.975Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3230	2025-07-09T07:44:45.083Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	5000	2025-07-09T07:45:44.915Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4974	2025-07-09T07:46:45.220Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	5035	2025-07-09T07:47:46.162Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4843	2025-07-09T07:48:46.740Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2484	2025-07-09T07:49:47.102Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2338	2025-07-09T07:50:47.082Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4807	2025-07-09T07:51:46.974Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4299	2025-07-09T07:52:47.132Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4174	2025-07-09T07:53:47.177Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4336	2025-07-09T07:54:48.292Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4001	2025-07-09T07:55:49.102Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4105	2025-07-09T07:56:49.476Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1268	2025-07-09T07:57:50.092Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2512	2025-07-09T07:58:50.009Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1053	2025-07-09T07:59:50.204Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2471	2025-07-09T08:00:51.114Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2498	2025-07-09T08:01:51.531Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1228	2025-07-09T08:02:52.781Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1035	2025-07-09T08:03:53.120Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2260	2025-07-09T08:04:53.059Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1066	2025-07-09T08:05:53.132Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1274	2025-07-09T08:06:53.018Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4139	2025-07-09T08:07:53.126Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4379	2025-07-09T08:08:53.044Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4392	2025-07-09T08:09:53.047Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3004	2025-07-09T08:10:53.174Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	6042	2025-07-09T08:11:53.159Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	7568	2025-07-09T08:12:53.131Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4585	2025-07-09T08:13:53.104Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4805	2025-07-09T08:14:53.119Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4798	2025-07-09T08:15:53.449Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3441	2025-07-09T08:16:54.364Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3202	2025-07-09T08:17:55.197Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3217	2025-07-09T08:18:55.232Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2927	2025-07-09T08:19:56.055Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	3143	2025-07-09T08:20:56.709Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4347	2025-07-09T08:21:57.096Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	4335	2025-07-09T08:22:57.038Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2525	2025-07-09T08:23:57.217Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2514	2025-07-09T08:24:58.028Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2354	2025-07-09T08:25:58.063Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	563	2025-07-09T08:26:58.071Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2445	2025-07-09T08:27:57.943Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	460	2025-07-09T08:28:58.136Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1155	2025-07-09T08:29:57.938Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	641	2025-07-09T08:30:58.140Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1370	2025-07-09T08:31:58.198Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1459	2025-07-09T08:32:59.055Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	1434	2025-07-09T08:33:59.070Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2399	2025-07-09T08:34:59.333Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2634	2025-07-09T08:36:00.063Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	440	2025-07-09T08:37:00.219Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2637	2025-07-09T08:38:00.977Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2582	2025-07-09T08:39:01.178Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	671	2025-07-09T08:40:01.050Z
sensor.octopus_energy_electricity_21j0023364_1200037135231_current_demand	2385	2025-07-09T08:41:01.473Z
